"location id","location name",description,lat,lon,icon_color,"icon name"
31466574,Hydrant,Hydrant,34.97118639,-89.99003783,red,Hydrant
31466575,Hydrant,Hydrant,34.97031617,-89.99003443,red,Hydrant
31466576,Hydrant,Hydrant,34.96886305,-89.99005965,red,Hydrant
31466577,Hydrant,Hydrant,34.96827691,-89.99232410,red,Hydrant
31466578,Hydrant,Hydrant,34.96958423,-89.99275727,red,Hydrant
31466579,Hydrant,Hydrant,34.96618350,-89.99007736,red,Hydrant
31466580,Hydrant,Hydrant,34.96463790,-89.99008802,red,Hydrant
31466581,Hydrant,Hydrant,34.96389896,-89.99008773,red,Hydrant
31466582,Hydrant,Hydrant,34.96289809,-89.99008499,red,Hydrant
31466583,Hydrant,Hydrant,34.96978911,-89.99334425,red,Hydrant
31466584,Hydrant,Hydrant,34.97089414,-89.99376382,red,Hydrant
31466585,Hydrant,Hydrant,34.97121948,-89.99406205,red,Hydrant
31466586,Hydrant,Hydrant,34.97181825,-89.99473890,red,Hydrant
31466587,Hydrant,Hydrant,34.97835950,-89.98098869,red,Hydrant
31466588,Hydrant,Hydrant,34.97757403,-89.98323296,red,Hydrant
31466589,Hydrant,Hydrant,34.97280374,-89.98972503,red,Hydrant
31466590,Hydrant,Hydrant,34.97365117,-89.98972520,red,Hydrant
31466591,Hydrant,Hydrant,34.97602914,-89.98976221,red,Hydrant
31466592,Hydrant,Hydrant,34.97663214,-89.98974692,red,Hydrant
31466593,Hydrant,Hydrant,34.97703580,-89.98851765,red,Hydrant
31466594,Hydrant,Hydrant,34.97693161,-89.98540905,red,Hydrant
31466595,Hydrant,Hydrant,34.97174602,-89.93853199,red,Hydrant
31466596,Hydrant,Hydrant,34.97178125,-89.94037618,red,Hydrant
31466597,Hydrant,Hydrant,34.97184894,-89.94360647,red,Hydrant
31466598,Hydrant,Hydrant,34.97384883,-89.94493879,red,Hydrant
31466599,Hydrant,Hydrant,34.96543729,-89.95193481,red,Hydrant
31466600,Hydrant,Hydrant,34.96687430,-89.95433897,red,Hydrant
31466601,Hydrant,Hydrant,34.97070130,-89.93692224,red,Hydrant
31466602,Hydrant,Hydrant,34.96932736,-89.93692867,red,Hydrant
31466603,Hydrant,Hydrant,34.96764625,-89.93705262,red,Hydrant
31466604,Hydrant,Hydrant,34.97596204,-89.95460494,red,Hydrant
31466605,Hydrant,Hydrant,34.97458564,-89.95460001,red,Hydrant
31466606,Hydrant,Hydrant,34.97309427,-89.95458096,red,Hydrant
31466607,Hydrant,Hydrant,34.95740621,-89.98217498,red,Hydrant
31466608,Hydrant,Hydrant,34.95339845,-89.98979933,red,Hydrant
31466609,Hydrant,Hydrant,34.96184984,-89.98980153,red,Hydrant
31466610,Hydrant,Hydrant,34.96040805,-89.98980212,red,Hydrant
31466611,Hydrant,Hydrant,34.95795750,-89.98980669,red,Hydrant
31466612,Hydrant,Hydrant,34.94793946,-89.98150897,red,Hydrant
31466613,Hydrant,Hydrant,34.95349790,-89.98096797,red,Hydrant
31466614,Hydrant,Hydrant,34.95327039,-89.97220257,red,Hydrant
31466615,Hydrant,Hydrant,34.95214734,-89.97222001,red,Hydrant
31466616,Hydrant,Hydrant,34.96094357,-89.97847044,red,Hydrant
31466617,Hydrant,Hydrant,34.96189489,-89.98056755,red,Hydrant
31466618,Hydrant,Hydrant,34.95991219,-89.97229026,red,Hydrant
31466619,Hydrant,Hydrant,34.94237651,-89.95686020,red,Hydrant
31466620,Hydrant,Hydrant,34.94251888,-89.96011484,red,Hydrant
31466621,Hydrant,Hydrant,34.94236367,-89.96338739,red,Hydrant
31466622,Hydrant,Hydrant,34.94819774,-89.98086554,red,Hydrant
31466623,Hydrant,Hydrant,34.94813173,-89.97985949,red,Hydrant
31466624,Hydrant,Hydrant,34.94810374,-89.97891457,red,Hydrant
31466625,Hydrant,Hydrant,34.96070082,-89.97203103,red,Hydrant
31466626,Hydrant,Hydrant,34.95862974,-89.97208561,red,Hydrant
31466627,Hydrant,Hydrant,34.96177712,-89.97075344,red,Hydrant
31466628,Hydrant,Hydrant,34.96242904,-89.97088490,red,Hydrant
31466629,Hydrant,Hydrant,34.96130121,-89.93690521,red,Hydrant
31466630,Hydrant,Hydrant,34.95856446,-89.93697305,red,Hydrant
31466631,Hydrant,Hydrant,34.95415135,-89.93698794,red,Hydrant
31466632,Hydrant,Hydrant,34.95019500,-89.93697544,red,Hydrant
31466633,Hydrant,Hydrant,34.94883330,-89.93697471,red,Hydrant
31466634,Hydrant,Hydrant,34.95033901,-89.95439202,red,Hydrant
31466635,Hydrant,Hydrant,34.95343880,-89.95434653,red,Hydrant
31466636,Hydrant,Hydrant,34.95618320,-89.95434497,red,Hydrant
31466637,Hydrant,Hydrant,34.95973515,-89.95435339,red,Hydrant
31466638,Hydrant,Hydrant,34.96163524,-89.95419677,red,Hydrant
31466639,Hydrant,Hydrant,34.95388929,-89.93558231,red,Hydrant
31466640,Hydrant,Hydrant,34.95387427,-89.93453143,red,Hydrant
31466641,Hydrant,Hydrant,34.95386393,-89.93362619,red,Hydrant
31466642,Hydrant,Hydrant,34.95604185,-89.93326760,red,Hydrant
31466643,Hydrant,Hydrant,34.95525315,-89.93329127,red,Hydrant
31466644,Hydrant,Hydrant,34.95449860,-89.93329861,red,Hydrant
31466645,Hydrant,Hydrant,34.94941132,-89.93354646,red,Hydrant
31466646,Hydrant,Hydrant,34.95163247,-89.93397885,red,Hydrant
31466647,Hydrant,Hydrant,34.94863665,-89.93351605,red,Hydrant
31466648,Hydrant,Hydrant,34.96096132,-89.92906954,red,Hydrant
31466649,Hydrant,Hydrant,34.96211419,-89.93138592,red,Hydrant
31466650,Hydrant,Hydrant,34.96266158,-89.92440520,red,Hydrant
31466651,Hydrant,Hydrant,34.94367404,-89.98129763,red,Hydrant
31466652,Hydrant,Hydrant,34.93482287,-89.98123974,red,Hydrant
31466653,Hydrant,Hydrant,34.93679852,-89.98121920,red,Hydrant
31466654,Hydrant,Hydrant,34.93925963,-89.98117986,red,Hydrant
31466655,Hydrant,Hydrant,34.93678601,-89.98921564,red,Hydrant
31466656,Hydrant,Hydrant,34.94131398,-89.93697539,red,Hydrant
31466657,Hydrant,Hydrant,34.93644795,-89.93698351,red,Hydrant
31466658,Hydrant,Hydrant,34.93468294,-89.93701383,red,Hydrant
31466659,Hydrant,Hydrant,34.93680284,-89.93790040,red,Hydrant
31466660,Hydrant,Hydrant,34.94282302,-89.95630935,red,Hydrant
31466661,Hydrant,Hydrant,34.94107680,-89.95688828,red,Hydrant
31466662,Hydrant,Hydrant,34.94525797,-89.95466130,red,Hydrant
31466663,Hydrant,Hydrant,34.94699301,-89.95427170,red,Hydrant
31466664,Hydrant,Hydrant,34.94794810,-89.95433660,red,Hydrant
31466665,Hydrant,Hydrant,34.94034913,-89.95750759,red,Hydrant
31466666,Hydrant,Hydrant,34.93805281,-89.95924746,red,Hydrant
31466667,Hydrant,Hydrant,34.93615573,-89.96162286,red,Hydrant
31466668,Hydrant,Hydrant,34.93432968,-89.96324601,red,Hydrant
31466669,Hydrant,Hydrant,34.93682445,-89.95455829,red,Hydrant
31466670,Hydrant,Hydrant,34.94175494,-89.94997811,red,Hydrant
31466671,Hydrant,Hydrant,34.93790989,-89.95754329,red,Hydrant
31466672,Hydrant,Hydrant,34.94174210,-89.94801733,red,Hydrant
31466673,Hydrant,Hydrant,34.94171464,-89.94605094,red,Hydrant
31466674,Hydrant,Hydrant,34.94171162,-89.94463881,red,Hydrant
31466675,Hydrant,Hydrant,34.94169361,-89.94297247,red,Hydrant
31466676,Hydrant,Hydrant,34.94167402,-89.94126972,red,Hydrant
31466677,Hydrant,Hydrant,34.94166110,-89.93963913,red,Hydrant
31466678,Hydrant,Hydrant,34.94164533,-89.93814757,red,Hydrant
31466679,Hydrant,Hydrant,34.93344384,-89.99795552,red,Hydrant
31466680,Hydrant,Hydrant,34.93116361,-89.99733663,red,Hydrant
31466681,Hydrant,Hydrant,34.92983833,-89.99833655,red,Hydrant
31466682,Hydrant,Hydrant,34.92700385,-90.00069844,red,Hydrant
31466683,Hydrant,Hydrant,34.92301252,-90.00857104,red,Hydrant
31466684,Hydrant,Hydrant,34.93122556,-90.01219647,red,Hydrant
31466685,Hydrant,Hydrant,34.92821676,-89.99271362,red,Hydrant
31466686,Hydrant,Hydrant,34.92903743,-89.99284811,red,Hydrant
31466687,Hydrant,Hydrant,34.92984556,-89.99278950,red,Hydrant
31466688,Hydrant,Hydrant,34.93067313,-89.99282505,red,Hydrant
31466689,Hydrant,Hydrant,34.93154233,-89.99274868,red,Hydrant
31466690,Hydrant,Hydrant,34.93231000,-89.99265035,red,Hydrant
31466691,Hydrant,Hydrant,34.93293539,-89.99172959,red,Hydrant
31466692,Hydrant,Hydrant,34.93343675,-89.98963735,red,Hydrant
31466693,Hydrant,Hydrant,34.93328039,-89.98116734,red,Hydrant
31466694,Hydrant,Hydrant,34.93336134,-89.97969596,red,Hydrant
31466695,Hydrant,Hydrant,34.93335427,-89.97803230,red,Hydrant
31466696,Hydrant,Hydrant,34.93336465,-89.97637318,red,Hydrant
31466697,Hydrant,Hydrant,34.93336899,-89.97467069,red,Hydrant
31466698,Hydrant,Hydrant,34.92987341,-89.97227108,red,Hydrant
31466699,Hydrant,Hydrant,34.92666499,-89.97237444,red,Hydrant
31466700,Hydrant,Hydrant,34.92512216,-89.97227580,red,Hydrant
31466701,Hydrant,Hydrant,34.92426526,-89.97234357,red,Hydrant
31466702,Hydrant,Hydrant,34.92365389,-89.97229928,red,Hydrant
31466703,Hydrant,Hydrant,34.92224223,-89.97229238,red,Hydrant
31466704,Hydrant,Hydrant,34.92087945,-89.97230380,red,Hydrant
31466705,Hydrant,Hydrant,34.91946283,-89.97232842,red,Hydrant
31466706,Hydrant,Hydrant,34.91812486,-89.97239416,red,Hydrant
31466707,Hydrant,Hydrant,34.91994815,-89.99134072,red,Hydrant
31466708,Hydrant,Hydrant,34.91924546,-89.99133474,red,Hydrant
31466709,Hydrant,Hydrant,34.91915319,-89.98593390,red,Hydrant
31466710,Hydrant,Hydrant,34.91901365,-89.98413512,red,Hydrant
31466711,Hydrant,Hydrant,34.93331006,-89.96783379,red,Hydrant
31466712,Hydrant,Hydrant,34.93201364,-89.96750608,red,Hydrant
31466713,Hydrant,Hydrant,34.93071957,-89.96766239,red,Hydrant
31466714,Hydrant,Hydrant,34.92927246,-89.96776585,red,Hydrant
31466715,Hydrant,Hydrant,34.92748426,-89.96777052,red,Hydrant
31466716,Hydrant,Hydrant,34.92489817,-89.96829997,red,Hydrant
31466717,Hydrant,Hydrant,34.92343873,-89.96878947,red,Hydrant
31466718,Hydrant,Hydrant,34.91927299,-89.96884910,red,Hydrant
31466719,Hydrant,Hydrant,34.93336316,-89.96513017,red,Hydrant
31466720,Hydrant,Hydrant,34.93327071,-89.96402671,red,Hydrant
31466721,Hydrant,Hydrant,34.92988490,-89.96182216,red,Hydrant
31466722,Hydrant,Hydrant,34.93318241,-89.96283164,red,Hydrant
31466723,Hydrant,Hydrant,34.93320060,-89.96007121,red,Hydrant
31466724,Hydrant,Hydrant,34.93319455,-89.95734193,red,Hydrant
31466725,Hydrant,Hydrant,34.93322283,-89.95577141,red,Hydrant
31466726,Hydrant,Hydrant,34.93332742,-89.95471559,red,Hydrant
31466727,Hydrant,Hydrant,34.93316589,-89.95272271,red,Hydrant
31466728,Hydrant,Hydrant,34.93318314,-89.95067614,red,Hydrant
31466729,Hydrant,Hydrant,34.93324396,-89.94911216,red,Hydrant
31466730,Hydrant,Hydrant,34.93312044,-89.94405376,red,Hydrant
31466731,Hydrant,Hydrant,34.93311120,-89.94212667,red,Hydrant
31466732,Hydrant,Hydrant,34.93310717,-89.94029451,red,Hydrant
31466733,Hydrant,Hydrant,34.92935155,-89.93698046,red,Hydrant
31466734,Hydrant,Hydrant,34.91880572,-89.92775030,red,Hydrant
31466735,Hydrant,Hydrant,34.91353979,-89.97237699,red,Hydrant
31466736,Hydrant,Hydrant,34.91216814,-89.97239927,red,Hydrant
31466737,Hydrant,Hydrant,34.91036245,-89.97236337,red,Hydrant
31466738,Hydrant,Hydrant,34.90763604,-89.97236019,red,Hydrant
31466739,Hydrant,Hydrant,34.90455193,-89.97239524,red,Hydrant
31466740,Hydrant,Hydrant,34.90438839,-89.97455536,red,Hydrant
31466741,Hydrant,Hydrant,34.90441150,-89.97803188,red,Hydrant
31466742,Hydrant,Hydrant,34.90440767,-89.98127309,red,Hydrant
31466743,Hydrant,Hydrant,34.90458702,-89.98282283,red,Hydrant
31466744,Hydrant,Hydrant,34.90563722,-89.98277273,red,Hydrant
31466745,Hydrant,Hydrant,34.90674289,-89.98257762,red,Hydrant
31466746,Hydrant,Hydrant,34.90722574,-89.98221656,red,Hydrant
31466747,Hydrant,Hydrant,34.90780399,-89.98222246,red,Hydrant
31466748,Hydrant,Hydrant,34.90836004,-89.98219453,red,Hydrant
31466749,Hydrant,Hydrant,34.90918184,-89.98219668,red,Hydrant
31466750,Hydrant,Hydrant,34.91033417,-89.98218001,red,Hydrant
31466751,Hydrant,Hydrant,34.91143491,-89.98218795,red,Hydrant
31466752,Hydrant,Hydrant,34.90428069,-89.98431676,red,Hydrant
31466753,Hydrant,Hydrant,34.90523138,-89.99037705,red,Hydrant
31466754,Hydrant,Hydrant,34.90785671,-89.99039249,red,Hydrant
31466755,Hydrant,Hydrant,34.91062691,-89.99037803,red,Hydrant
31466756,Hydrant,Hydrant,34.91287372,-89.98963844,red,Hydrant
31466757,Hydrant,Hydrant,34.91243133,-89.98700345,red,Hydrant
31466758,Hydrant,Hydrant,34.91340972,-89.99041338,red,Hydrant
31466759,Hydrant,Hydrant,34.91616727,-89.99072991,red,Hydrant
31466760,Hydrant,Hydrant,34.91809454,-89.98912551,red,Hydrant
31466761,Hydrant,Hydrant,34.91640848,-89.98913429,red,Hydrant
31466762,Hydrant,Hydrant,34.92025578,-89.98006060,red,Hydrant
31466763,Hydrant,Hydrant,34.90653438,-89.97187668,red,Hydrant
31466764,Hydrant,Hydrant,34.90656131,-89.97054209,red,Hydrant
31466765,Hydrant,Hydrant,34.90439387,-89.97098546,red,Hydrant
31466766,Hydrant,Hydrant,34.90435475,-89.96769683,red,Hydrant
31466767,Hydrant,Hydrant,34.90434379,-89.96455966,red,Hydrant
31466768,Hydrant,Hydrant,34.90432112,-89.96122837,red,Hydrant
31466769,Hydrant,Hydrant,34.90430406,-89.95818383,red,Hydrant
31466770,Hydrant,Hydrant,34.91860274,-89.92350376,red,Hydrant
31466771,Hydrant,Hydrant,34.91857314,-89.92618202,red,Hydrant
31466772,Hydrant,Hydrant,34.91522878,-89.93018850,red,Hydrant
31466773,Hydrant,Hydrant,34.91349212,-89.92807144,red,Hydrant
31466774,Hydrant,Hydrant,34.91231653,-89.92805673,red,Hydrant
31466775,Hydrant,Hydrant,34.91868197,-89.93533209,red,Hydrant
31466776,Hydrant,Hydrant,34.91686876,-89.93674635,red,Hydrant
31466777,Hydrant,Hydrant,34.91555572,-89.93673319,red,Hydrant
31466778,Hydrant,Hydrant,34.91412444,-89.93670467,red,Hydrant
31466779,Hydrant,Hydrant,34.96518348,-89.93690346,red,Hydrant
31466780,Hydrant,Hydrant,34.98092954,-89.95464564,red,Hydrant
31466781,Hydrant,Hydrant,34.98437079,-89.95443361,red,Hydrant
31466782,Hydrant,Hydrant,34.98715256,-89.95440461,red,Hydrant
31466783,Hydrant,Hydrant,34.98990045,-89.95440170,red,Hydrant
31466784,Hydrant,Hydrant,34.99157869,-89.95368035,red,Hydrant
31466785,Hydrant,Hydrant,34.99158168,-89.95203525,red,Hydrant
31466786,Hydrant,Hydrant,34.99157412,-89.95031444,red,Hydrant
31466787,Hydrant,Hydrant,34.99156019,-89.94868469,red,Hydrant
31466788,Hydrant,Hydrant,34.99154131,-89.94702565,red,Hydrant
31466789,Hydrant,Hydrant,34.99007271,-89.93686407,red,Hydrant
31466790,Hydrant,Hydrant,34.99147943,-89.94370173,red,Hydrant
31466791,Hydrant,Hydrant,34.99149087,-89.94036809,red,Hydrant
31466792,Hydrant,Hydrant,34.98731257,-89.93685108,red,Hydrant
31466793,Hydrant,Hydrant,34.98485385,-89.93687834,red,Hydrant
31466794,Hydrant,Hydrant,34.98338316,-89.93688870,red,Hydrant
31466795,Hydrant,Hydrant,34.97948292,-89.93688900,red,Hydrant
31466796,Hydrant,Hydrant,34.98064844,-89.93689753,red,Hydrant
31466797,Hydrant,Hydrant,34.98202707,-89.93688414,red,Hydrant
31466798,Hydrant,Hydrant,34.97727849,-89.93699516,red,Hydrant
31466799,Hydrant,Hydrant,34.97677851,-89.93688394,red,Hydrant
31466800,Hydrant,Hydrant,34.97543433,-89.93689135,red,Hydrant
31466801,Hydrant,Hydrant,34.97385824,-89.93690773,red,Hydrant
31466802,Hydrant,Hydrant,34.97222814,-89.93692180,red,Hydrant
31466803,Hydrant,Hydrant,34.97856354,-90.06064367,red,Hydrant
31466804,Hydrant,Hydrant,34.99089428,-90.06062660,red,Hydrant
31466805,Hydrant,Hydrant,34.99167842,-89.96784408,red,Hydrant
31466806,Hydrant,Hydrant,34.97870421,-89.95461802,red,Hydrant
31466807,Hydrant,Hydrant,34.99093137,-89.93685696,red,Hydrant
31466808,Hydrant,Hydrant,34.95636423,-89.97201296,red,Hydrant
31466809,Hydrant,Hydrant,34.95211504,-89.92969640,red,Hydrant
31466810,Hydrant,Hydrant,34.91986360,-89.97028530,red,Hydrant
31466811,Hydrant,Hydrant,34.99175901,-90.01032569,red,Hydrant
31466812,Hydrant,Hydrant,34.97752974,-90.00105180,red,Hydrant
31466813,Hydrant,Hydrant,34.98664033,-89.99914063,red,Hydrant
31466814,Hydrant,Hydrant,34.98606051,-89.98963529,red,Hydrant
31466815,Hydrant,Hydrant,34.97532020,-89.98973710,red,Hydrant
31466816,Hydrant,Hydrant,34.97445269,-89.98972686,red,Hydrant
31466817,Hydrant,Hydrant,34.96548829,-89.98976394,red,Hydrant
31466818,Hydrant,Hydrant,34.97745863,-90.00540500,red,Hydrant
31466819,Hydrant,Hydrant,34.99163262,-89.96034125,red,Hydrant
31466820,Hydrant,Hydrant,34.95619129,-89.98978255,red,Hydrant
31466821,Hydrant,Hydrant,34.96267640,-89.96434705,red,Hydrant
31466822,Hydrant,Hydrant,34.96270159,-89.95968301,red,Hydrant
31466823,Hydrant,Hydrant,34.96339719,-89.95969609,red,Hydrant
31466824,Hydrant,Hydrant,34.96266425,-89.95863546,red,Hydrant
31466825,Hydrant,Hydrant,34.97404113,-89.97222090,red,Hydrant
31466826,Hydrant,Hydrant,34.97591430,-89.97223331,red,Hydrant
31466827,Hydrant,Hydrant,34.97969760,-89.95435120,red,Hydrant
31466828,Hydrant,Hydrant,34.97732916,-89.95460097,red,Hydrant
31466829,Hydrant,Hydrant,34.97964454,-89.95457257,red,Hydrant
31466830,Hydrant,Hydrant,34.98071614,-89.93721873,red,Hydrant
31466831,Hydrant,Hydrant,34.97453655,-89.94890375,red,Hydrant
31466832,Hydrant,Hydrant,34.96232792,-89.97228045,red,Hydrant
31466833,Hydrant,Hydrant,34.96186174,-89.97161283,red,Hydrant
31466834,Hydrant,Hydrant,34.96118992,-89.97198215,red,Hydrant
31466835,Hydrant,Hydrant,34.95525315,-89.93329127,red,Hydrant
31466836,Hydrant,Hydrant,34.96270194,-89.92213668,red,Hydrant
31466837,Hydrant,Hydrant,34.96319328,-89.92228479,red,Hydrant
31466838,Hydrant,Hydrant,34.96368519,-89.92176532,red,Hydrant
31466839,Hydrant,Hydrant,34.96409461,-89.92270231,red,Hydrant
31466840,Hydrant,Hydrant,34.96423345,-89.92178099,red,Hydrant
31466841,Hydrant,Hydrant,34.96488219,-89.92274263,red,Hydrant
31466842,Hydrant,Hydrant,34.96506798,-89.92170381,red,Hydrant
31466843,Hydrant,Hydrant,34.96111945,-89.93343877,red,Hydrant
31466844,Hydrant,Hydrant,34.93482231,-89.96325242,red,Hydrant
31466845,Hydrant,Hydrant,34.93545103,-89.96253523,red,Hydrant
31466846,Hydrant,Hydrant,34.93478255,-89.96138186,red,Hydrant
31466847,Hydrant,Hydrant,34.93395602,-89.95456818,red,Hydrant
31466848,Hydrant,Hydrant,34.93348698,-89.93359294,red,Hydrant
31466849,Hydrant,Hydrant,34.93311626,-89.93457469,red,Hydrant
31466850,Hydrant,Hydrant,34.94409307,-89.93064429,red,Hydrant
31466851,Hydrant,Hydrant,34.93337830,-90.01269684,red,Hydrant
31466852,Hydrant,Hydrant,34.93253806,-89.97525769,red,Hydrant
31466853,Hydrant,Hydrant,34.92013639,-89.97240541,red,Hydrant
31466854,Hydrant,Hydrant,34.92869774,-89.98705518,red,Hydrant
31466855,Hydrant,Hydrant,34.92630223,-89.98629701,red,Hydrant
31466856,Hydrant,Hydrant,34.92515727,-89.98621838,red,Hydrant
31466857,Hydrant,Hydrant,34.92377594,-89.98622488,red,Hydrant
31466858,Hydrant,Hydrant,34.92239738,-89.98622885,red,Hydrant
31466859,Hydrant,Hydrant,34.92133356,-89.98604420,red,Hydrant
31466860,Hydrant,Hydrant,34.91999842,-89.98605089,red,Hydrant
31466861,Hydrant,Hydrant,34.92608087,-89.96784274,red,Hydrant
31466862,Hydrant,Hydrant,34.92043696,-89.96886425,red,Hydrant
31466863,Hydrant,Hydrant,34.96988329,-89.93579460,red,Hydrant
31466864,Hydrant,Hydrant,34.96915581,-89.93392879,red,Hydrant
31466865,Hydrant,Hydrant,34.96898626,-89.93325643,red,Hydrant
31466866,Hydrant,Hydrant,34.96850810,-89.93314762,red,Hydrant
31466867,Hydrant,Hydrant,34.96785268,-89.93316064,red,Hydrant
31466868,Hydrant,Hydrant,34.96804274,-89.93506266,red,Hydrant
31466869,Hydrant,Hydrant,34.99137244,-89.93593770,red,Hydrant
31466870,Hydrant,Hydrant,34.98237646,-89.91922138,red,Hydrant
31466871,Hydrant,Hydrant,34.97161382,-89.93654036,red,Hydrant
31466872,Hydrant,Hydrant,34.97736522,-90.06323362,red,Hydrant
31466873,Hydrant,Hydrant,34.97736684,-90.06929187,red,Hydrant
31466874,Hydrant,Hydrant,34.98340666,-90.09075315,red,Hydrant
31466875,Hydrant,Hydrant,34.99179602,-90.08454305,red,Hydrant
31466876,Hydrant,Hydrant,34.92564663,-89.99390527,red,Hydrant
31466877,Hydrant,Hydrant,34.92796942,-89.99641869,red,Hydrant
31466878,Hydrant,Hydrant,34.92754863,-89.99551849,red,Hydrant
31466879,Hydrant,Hydrant,34.92683405,-89.99559141,red,Hydrant
31466880,Hydrant,Hydrant,34.92628200,-89.99588600,red,Hydrant
31466881,Hydrant,Hydrant,34.92611976,-89.99740606,red,Hydrant
31466882,Hydrant,Hydrant,34.92676822,-89.99758026,red,Hydrant
31466883,Hydrant,Hydrant,34.92902974,-89.99848415,red,Hydrant
31466884,Hydrant,Hydrant,34.92845752,-89.99793429,red,Hydrant
31466885,Hydrant,Hydrant,34.92789533,-89.99778499,red,Hydrant
31466886,Hydrant,Hydrant,34.88963254,-89.94229687,red,Hydrant
31466887,Hydrant,Hydrant,34.88963034,-89.94013724,red,Hydrant
31466888,Hydrant,Hydrant,34.88205089,-90.00874257,red,Hydrant
31466889,Hydrant,Hydrant,34.88317475,-89.94008432,red,Hydrant
31466890,Hydrant,Hydrant,34.89106656,-89.96344664,red,Hydrant
31466891,Hydrant,Hydrant,34.86542696,-90.02064021,red,Hydrant
31466892,Hydrant,Hydrant,34.87020918,-90.01609315,red,Hydrant
31466893,Hydrant,Hydrant,34.88967575,-89.94536464,red,Hydrant
31466894,Hydrant,Hydrant,34.88970578,-89.94692757,red,Hydrant
31466895,Hydrant,Hydrant,34.88970943,-89.94807815,red,Hydrant
31466896,Hydrant,Hydrant,34.88971374,-89.94944147,red,Hydrant
31466897,Hydrant,Hydrant,34.88974444,-89.95237644,red,Hydrant
31466898,Hydrant,Hydrant,34.88973355,-89.95347064,red,Hydrant
31466899,Hydrant,Hydrant,34.88960645,-89.93695584,red,Hydrant
31466900,Hydrant,Hydrant,34.89697505,-89.99545265,red,Hydrant
31466901,Hydrant,Hydrant,34.89765244,-89.99670486,red,Hydrant
31466902,Hydrant,Hydrant,34.90020499,-89.99686229,red,Hydrant
31466903,Hydrant,Hydrant,34.90248322,-89.99747601,red,Hydrant
31466904,Hydrant,Hydrant,34.81327443,-89.96950984,red,Hydrant
31466905,Hydrant,Hydrant,34.80950443,-89.97169084,red,Hydrant
31466906,Hydrant,Hydrant,34.96322561,-89.99353338,red,Hydrant
31466907,Hydrant,Hydrant,34.96353335,-89.99371871,red,Hydrant
31466908,Hydrant,Hydrant,34.96500773,-89.99322613,red,Hydrant
31466909,Hydrant,Hydrant,34.96615172,-89.99357542,red,Hydrant
31466910,Hydrant,Hydrant,34.96549209,-89.99428275,red,Hydrant
31466911,Hydrant,Hydrant,34.96615534,-89.99274779,red,Hydrant
31466912,Hydrant,Hydrant,34.96547872,-89.99183033,red,Hydrant
31466913,Hydrant,Hydrant,34.98252697,-89.99285163,red,Hydrant
31466914,Hydrant,Hydrant,34.98240785,-89.99119841,red,Hydrant
31466915,Hydrant,Hydrant,34.93808440,-89.98989688,red,Hydrant
31466916,Hydrant,Hydrant,34.93554436,-89.98865449,red,Hydrant
31466917,Hydrant,Hydrant,34.93415880,-89.98829318,red,Hydrant
31466918,Hydrant,Hydrant,34.98084845,-89.95299495,red,Hydrant
31466919,Hydrant,Hydrant,34.98150343,-89.95114551,red,Hydrant
31466920,Hydrant,Hydrant,34.98090438,-89.94930094,red,Hydrant
31466921,Hydrant,Hydrant,34.98136282,-89.94803608,red,Hydrant
31466922,Hydrant,Hydrant,34.98239675,-89.94732242,red,Hydrant
31466923,Hydrant,Hydrant,34.98236397,-89.94609324,red,Hydrant
31466924,Hydrant,Hydrant,34.98026766,-89.94639433,red,Hydrant
31466925,Hydrant,Hydrant,34.98378704,-89.94631727,red,Hydrant
31466926,Hydrant,Hydrant,34.98392027,-89.94725699,red,Hydrant
31466927,Hydrant,Hydrant,34.98393134,-89.94871884,red,Hydrant
31466928,Hydrant,Hydrant,34.98398545,-89.95035451,red,Hydrant
31466929,Hydrant,Hydrant,34.98397952,-89.95208400,red,Hydrant
31466930,Hydrant,Hydrant,34.98339058,-89.95358820,red,Hydrant
31466931,Hydrant,Hydrant,34.98169543,-89.95359949,red,Hydrant
31466932,Hydrant,Hydrant,34.98270910,-89.95053253,red,Hydrant
31466933,Hydrant,Hydrant,34.98182994,-89.94985074,red,Hydrant
31466934,Hydrant,Hydrant,34.98214419,-89.94859104,red,Hydrant
31466935,Hydrant,Hydrant,34.98293974,-89.94852369,red,Hydrant
31466936,Hydrant,Hydrant,34.98240234,-89.95182455,red,Hydrant
31466937,Hydrant,Hydrant,34.96815354,-90.01465693,red,Hydrant
31466938,Hydrant,Hydrant,34.96753163,-90.01370645,red,Hydrant
31466939,Hydrant,Hydrant,34.96881391,-90.01405083,red,Hydrant
31466940,Hydrant,Hydrant,34.94984719,-89.92547583,red,Hydrant
31466941,Hydrant,Hydrant,34.95928048,-89.97940665,red,Hydrant
31466942,Hydrant,Hydrant,34.95957711,-89.98034912,red,Hydrant
31466943,Hydrant,Hydrant,34.94767179,-89.92476802,red,Hydrant
31466944,Hydrant,Hydrant,34.94717046,-89.92735592,red,Hydrant
31466945,Hydrant,Hydrant,34.94593015,-89.92623533,red,Hydrant
31466946,Hydrant,Hydrant,34.94601761,-89.92394721,red,Hydrant
31466947,Hydrant,Hydrant,34.94685489,-89.92274025,red,Hydrant
31466948,Hydrant,Hydrant,34.94508591,-89.92233533,red,Hydrant
31466949,Hydrant,Hydrant,34.94437492,-89.92457873,red,Hydrant
31466950,Hydrant,Hydrant,34.94331910,-89.92279232,red,Hydrant
